price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
9609280,13144,5,4,3,no,no,no,no,yes,1,no,furnished
11340862,13875,5,3,4,yes,yes,no,no,yes,3,yes,furnished
2167063,1986,1,1,1,yes,no,yes,yes,no,2,no,furnished
8775969,11055,2,1,1,yes,yes,no,no,yes,3,yes,furnished
3078427,5440,1,1,3,no,no,no,no,no,0,no,unfurnished
6934484,5909,5,4,1,yes,no,yes,no,yes,0,no,semi-furnished
6769571,4072,3,4,4,yes,no,yes,no,no,3,yes,semi-furnished
10149213,14598,5,5,3,yes,no,no,no,no,2,no,semi-furnished
12496725,14965,4,4,4,yes,no,yes,no,yes,3,yes,furnished
5125766,4124,6,1,2,yes,no,no,no,yes,2,yes,furnished
9552233,10519,5,5,1,no,no,no,no,yes,2,yes,semi-furnished
9773696,14380,5,3,4,yes,no,no,yes,no,0,no,semi-furnished
11063304,11600,6,2,4,yes,no,yes,no,yes,3,yes,semi-furnished
8568996,12865,4,2,2,yes,no,no,no,no,0,no,semi-furnished
7898819,9125,2,5,1,yes,no,yes,no,yes,1,no,semi-furnished
5831143,4291,5,3,4,yes,no,yes,no,no,0,yes,furnished
6981483,5033,1,2,3,no,yes,yes,no,yes,2,yes,semi-furnished
8030660,6105,5,5,4,yes,no,yes,no,no,3,no,semi-furnished
4389410,1703,1,4,4,yes,no,yes,no,no,1,no,furnished
8559284,9133,4,1,4,yes,no,no,no,yes,1,yes,semi-furnished
5543321,1574,5,3,4,no,yes,no,no,yes,1,yes,furnished
6305997,6704,4,2,1,yes,no,no,no,no,1,yes,furnished
10160910,12424,4,1,4,yes,no,yes,no,no,3,yes,furnished
7535973,8848,2,5,2,yes,no,no,no,no,2,yes,unfurnished
5868012,6208,5,2,4,yes,no,no,no,no,1,no,unfurnished
8722981,13975,1,1,3,yes,no,no,no,no,2,no,unfurnished
5771456,7924,1,4,3,yes,no,no,no,no,0,no,furnished
9352237,11824,5,3,4,yes,yes,no,no,no,2,no,unfurnished
6665315,4828,6,5,4,yes,yes,yes,no,yes,1,no,unfurnished
4510624,4230,2,2,2,no,no,yes,no,yes,0,no,furnished
3921681,1488,2,4,2,yes,no,yes,no,yes,0,no,semi-furnished
6560855,8114,2,3,1,yes,no,no,no,no,0,yes,furnished
7862839,10539,1,3,1,yes,yes,yes,no,yes,1,no,semi-furnished
9798345,12873,4,4,3,no,no,no,no,yes,2,no,unfurnished
7113346,4173,6,2,4,yes,no,no,no,yes,3,yes,semi-furnished
10186496,13781,2,3,4,yes,no,no,no,no,2,yes,furnished
4492335,2667,1,5,2,yes,no,yes,no,no,1,no,furnished
6930376,10829,1,1,2,no,no,yes,no,yes,1,no,furnished
5820542,5114,4,5,1,yes,no,no,no,no,0,yes,unfurnished
6949057,4553,5,3,1,yes,no,no,no,yes,2,yes,unfurnished
7422211,8761,5,1,3,no,yes,yes,yes,no,1,yes,semi-furnished
5116603,2000,2,4,2,yes,yes,yes,no,yes,1,yes,semi-furnished
7136009,10042,2,1,4,no,no,yes,no,yes,3,no,semi-furnished
5797788,2388,6,1,2,yes,no,yes,no,yes,2,no,semi-furnished
5181518,6450,4,1,2,yes,no,no,no,yes,0,no,semi-furnished
4174126,4712,2,3,2,no,no,yes,no,no,0,no,unfurnished
3152621,2367,4,2,1,no,no,yes,no,no,0,no,semi-furnished
6718388,9189,1,3,4,no,yes,no,no,yes,2,no,furnished
6555349,10013,2,2,4,yes,no,no,no,no,1,no,furnished
3814181,1454,1,4,1,no,no,no,no,yes,1,yes,furnished
9013248,10816,3,4,1,yes,yes,yes,no,no,3,no,semi-furnished
6337538,3772,4,4,4,yes,yes,yes,no,no,3,no,furnished
5609768,4726,3,4,3,yes,no,no,no,yes,1,no,semi-furnished
7040765,8232,2,4,2,no,yes,no,no,yes,1,yes,furnished
8881540,12339,1,5,4,yes,yes,no,no,yes,2,no,unfurnished
9159355,13281,2,3,1,yes,no,no,no,yes,3,no,unfurnished
5303675,5806,3,2,4,yes,yes,no,no,no,0,no,semi-furnished
3919564,3190,2,4,2,yes,no,no,no,yes,0,yes,semi-furnished
9403124,10108,6,5,4,yes,no,no,no,yes,0,yes,semi-furnished
10766870,13178,5,5,1,yes,no,no,no,yes,0,yes,furnished
5345975,3875,3,5,3,yes,no,no,no,no,1,no,semi-furnished
6550898,6592,2,3,1,yes,yes,no,no,yes,1,yes,furnished
5302397,2440,1,4,3,yes,no,no,no,yes,2,yes,semi-furnished
8764851,13592,2,5,2,yes,no,yes,no,no,0,no,semi-furnished
7655491,9927,1,5,1,yes,no,no,yes,no,1,yes,furnished
10549855,12760,5,4,4,yes,no,no,no,yes,1,no,semi-furnished
5729304,7059,2,3,1,yes,no,yes,no,no,1,yes,semi-furnished
9123218,12530,5,5,1,yes,no,no,no,yes,0,no,furnished
7945946,8010,3,2,2,yes,yes,no,no,yes,1,no,furnished
8619239,12207,1,1,3,yes,no,yes,no,yes,3,yes,furnished
7767745,8117,6,1,3,yes,no,no,no,yes,0,yes,furnished
8594063,12081,3,1,4,yes,no,yes,no,yes,0,no,furnished
7567809,10153,1,3,1,yes,yes,yes,no,no,3,no,furnished
6000628,3989,5,5,2,no,yes,no,no,no,2,yes,semi-furnished
8684717,13040,4,1,3,no,no,yes,no,yes,2,no,unfurnished
8846083,10218,2,1,4,yes,no,yes,yes,yes,0,no,semi-furnished
7609233,7228,5,4,3,yes,no,no,yes,yes,0,yes,unfurnished
9476857,13057,1,5,4,yes,no,no,no,no,0,yes,unfurnished
7052409,7471,1,5,3,yes,yes,no,no,yes,3,no,semi-furnished
5931547,3863,1,4,4,yes,no,yes,yes,yes,1,yes,furnished
10374760,14761,1,5,3,yes,no,no,no,no,3,no,unfurnished
8016037,11693,2,2,3,yes,no,no,no,no,1,yes,semi-furnished
7905394,11139,3,3,1,yes,yes,no,no,yes,1,no,furnished
6015061,2177,6,4,4,yes,no,no,no,no,2,yes,semi-furnished
7969612,5760,4,1,4,yes,yes,no,no,yes,3,no,semi-furnished
2824093,1011,2,5,1,yes,no,no,no,no,3,yes,semi-furnished
5749404,6252,1,2,1,yes,no,no,no,no,0,yes,furnished
4929165,5399,2,2,3,no,no,yes,no,no,3,yes,semi-furnished
9535342,12556,5,3,3,yes,no,yes,no,yes,1,no,semi-furnished
9066343,12214,6,2,3,yes,no,no,no,no,1,no,unfurnished
8508176,12563,1,5,1,no,no,no,no,no,3,yes,furnished
11776849,12022,4,5,3,yes,yes,yes,no,yes,2,yes,unfurnished
4992291,9234,1,2,1,no,no,yes,no,no,2,no,semi-furnished
9197551,10135,6,5,3,no,no,no,no,yes,0,no,unfurnished
9938074,11582,4,5,1,yes,yes,no,no,yes,0,yes,unfurnished
7129483,6445,6,1,4,yes,no,no,yes,yes,1,no,semi-furnished
9756658,11737,4,4,2,yes,no,yes,no,no,3,yes,unfurnished
8352933,11603,3,5,3,yes,yes,no,no,yes,1,no,unfurnished
10629734,14178,3,5,3,no,yes,no,no,yes,1,no,semi-furnished
5657119,7570,2,3,1,yes,no,no,no,yes,3,no,furnished
7313522,10196,2,4,4,no,no,no,yes,yes,1,no,semi-furnished
8685173,9212,4,4,4,yes,no,yes,no,no,1,no,semi-furnished
3342283,1406,1,4,3,no,yes,yes,yes,yes,2,no,semi-furnished
7423190,10206,5,2,1,yes,yes,no,no,no,0,no,semi-furnished
6304657,5431,5,1,1,yes,no,yes,no,no,2,no,semi-furnished
7118115,11030,1,1,2,yes,yes,yes,no,no,0,no,furnished
8437498,12380,1,3,4,yes,no,no,no,yes,0,no,semi-furnished
6794297,6243,3,4,2,yes,no,yes,no,yes,0,yes,semi-furnished
8294935,7542,5,4,4,yes,no,no,no,yes,2,yes,furnished
7989148,7936,4,5,3,yes,no,no,no,no,3,no,furnished
8507363,9906,6,2,3,yes,yes,no,no,yes,1,no,unfurnished
4956451,5146,2,2,1,yes,no,yes,no,no,3,no,semi-furnished
12163421,13046,6,3,1,yes,yes,yes,yes,yes,3,yes,semi-furnished
8815009,13611,3,1,1,yes,no,no,yes,yes,0,yes,unfurnished
9887189,14076,5,4,4,yes,no,yes,no,no,0,no,semi-furnished
3070138,1140,1,3,1,no,no,no,no,yes,2,no,furnished
10059172,13757,5,2,3,no,yes,no,yes,no,2,no,semi-furnished
5101145,5882,4,2,2,yes,no,yes,no,no,1,no,unfurnished
10656026,14645,3,2,3,yes,no,no,no,no,3,yes,furnished
7085206,7012,1,4,3,yes,no,no,yes,no,3,yes,furnished
4471579,1963,6,4,3,yes,no,yes,yes,yes,1,no,semi-furnished
8224873,8151,4,4,2,yes,no,yes,no,yes,0,yes,unfurnished
9367128,9564,6,5,3,yes,no,no,no,yes,2,no,semi-furnished
8253952,12827,2,1,4,yes,no,no,no,no,1,no,semi-furnished
10377812,11733,3,2,4,yes,no,no,no,yes,3,yes,semi-furnished
5315178,4610,4,2,2,yes,no,no,no,no,1,no,furnished
9544132,10884,4,5,4,yes,no,no,no,yes,1,no,unfurnished
7983521,7894,6,2,1,yes,no,no,no,yes,3,yes,furnished
10682837,14467,1,2,4,yes,no,no,no,yes,3,no,semi-furnished
11361554,14959,2,4,3,yes,no,yes,no,yes,2,yes,unfurnished
9131401,8311,6,4,4,yes,yes,no,no,yes,2,no,unfurnished
3239140,1105,4,1,1,yes,yes,no,yes,yes,3,no,furnished
5163097,6539,3,2,1,yes,no,no,no,no,2,no,furnished
8312792,10873,4,3,1,yes,no,no,no,no,2,yes,unfurnished
11435215,13289,5,2,3,yes,yes,no,no,yes,2,yes,furnished
9319900,13208,3,2,1,yes,no,yes,no,yes,3,no,semi-furnished
8682759,11828,3,1,3,yes,no,yes,yes,yes,0,yes,semi-furnished
6769590,7787,4,3,1,yes,no,no,no,yes,0,no,furnished
6135206,3137,1,2,3,yes,yes,yes,no,yes,2,yes,semi-furnished
9206556,12608,3,3,3,yes,no,no,no,no,0,no,furnished
7711256,5445,5,4,3,yes,yes,yes,no,yes,2,no,semi-furnished
6826697,4530,6,4,4,yes,yes,no,no,no,0,yes,unfurnished
1922825,2286,1,3,1,no,no,no,no,no,0,no,furnished
8295745,12371,1,2,3,yes,yes,yes,no,no,1,no,unfurnished
9730180,14350,1,3,1,yes,yes,yes,no,no,2,yes,semi-furnished
6862350,8052,3,3,4,yes,no,no,no,yes,0,no,furnished
4621859,4654,1,4,2,no,no,no,yes,yes,0,no,furnished
7113820,8102,4,3,1,no,no,yes,no,yes,1,no,unfurnished
4624904,3359,1,5,1,no,yes,yes,yes,no,0,yes,furnished
8664266,9105,5,5,4,yes,no,yes,no,yes,1,no,furnished
7540563,9636,2,4,3,no,no,no,no,yes,0,no,semi-furnished
7824527,7441,5,2,1,yes,no,no,no,yes,1,yes,unfurnished
5819548,6047,3,2,2,yes,no,no,no,yes,1,yes,semi-furnished
8409064,9227,1,4,4,no,no,yes,no,yes,3,no,unfurnished
5373476,6203,1,2,3,yes,no,no,no,no,2,no,furnished
7767363,10667,4,1,1,yes,no,no,no,yes,3,no,semi-furnished
10643415,13149,6,5,1,yes,no,yes,no,yes,2,no,unfurnished
3998581,2798,1,1,4,yes,no,yes,no,yes,0,no,semi-furnished
9973604,11037,5,1,3,yes,no,yes,no,yes,2,yes,unfurnished
8967947,10600,3,1,3,yes,no,no,yes,yes,3,no,semi-furnished
6482553,6291,2,4,4,yes,no,no,yes,yes,2,no,semi-furnished
5466660,6495,1,1,1,yes,no,yes,yes,yes,3,no,semi-furnished
8950804,10900,2,3,1,yes,yes,no,no,no,2,yes,unfurnished
10324810,14673,1,2,3,yes,no,yes,no,yes,0,yes,unfurnished
8874653,12130,3,4,3,yes,no,no,no,no,0,no,unfurnished
8659371,7284,6,3,2,yes,no,yes,no,no,2,yes,semi-furnished
7629263,8285,5,3,2,no,no,no,no,no,2,yes,semi-furnished
4515328,2300,3,5,2,yes,no,no,no,no,0,no,unfurnished
7347457,7869,2,5,3,yes,yes,no,no,no,2,yes,semi-furnished
6741371,10435,1,3,3,no,yes,no,no,no,1,no,semi-furnished
9844371,13168,2,5,3,yes,yes,no,no,yes,0,no,unfurnished
4290080,4097,5,2,1,yes,no,no,no,yes,0,no,unfurnished
6155007,5616,3,2,4,yes,no,yes,no,yes,3,no,unfurnished
4777617,1009,2,5,3,yes,no,no,no,no,3,yes,semi-furnished
8497076,14271,2,1,1,yes,no,no,no,yes,1,yes,furnished
10373458,11617,5,3,3,yes,yes,yes,no,no,2,no,unfurnished
5866756,6752,1,2,4,yes,yes,no,no,yes,1,no,semi-furnished
9159784,10852,2,5,3,yes,no,yes,yes,no,2,yes,unfurnished
9755367,11823,5,5,1,yes,no,no,no,no,3,yes,furnished
5955572,7295,1,2,3,yes,yes,no,no,no,2,no,furnished
7262243,5815,6,2,3,yes,yes,no,no,no,3,yes,semi-furnished
3219256,2072,1,1,3,yes,no,no,yes,no,0,no,furnished
7262335,4225,6,5,2,yes,yes,yes,no,yes,0,no,semi-furnished
9619433,14146,3,5,3,yes,yes,no,no,no,2,no,semi-furnished
5002043,2316,5,4,1,no,no,yes,no,no,3,no,furnished
5808414,6699,1,1,1,yes,yes,no,yes,yes,1,yes,unfurnished
10793420,13337,6,2,1,yes,no,yes,no,yes,3,no,furnished
7957045,7807,6,2,3,yes,no,yes,no,no,3,no,furnished
6837492,7674,3,3,4,yes,no,no,no,no,3,no,semi-furnished
5163602,4683,4,2,1,yes,no,yes,no,no,0,yes,semi-furnished
8391366,8227,5,5,2,yes,no,no,no,yes,3,yes,furnished
4986405,4273,4,2,4,yes,no,no,no,no,2,no,semi-furnished
6728339,8000,1,5,1,yes,yes,yes,yes,yes,0,no,unfurnished
4521740,1145,5,5,3,yes,no,no,no,yes,0,yes,unfurnished
4880381,6010,3,1,2,no,no,yes,no,yes,0,no,furnished
4623768,4040,1,2,1,yes,yes,no,no,yes,3,no,semi-furnished
7922530,10654,5,1,2,yes,no,no,yes,no,1,no,unfurnished
12233415,13868,5,5,4,yes,yes,yes,no,yes,3,no,furnished
8110039,10776,4,2,1,yes,no,yes,yes,yes,3,no,unfurnished
3882639,1482,1,2,3,yes,no,no,no,yes,1,no,furnished
6137576,4179,3,1,2,yes,yes,no,no,yes,3,yes,unfurnished
3868623,2249,3,1,1,yes,yes,yes,no,no,2,no,semi-furnished
11203575,13960,1,5,4,yes,yes,no,no,yes,1,yes,unfurnished
4393170,1630,1,5,4,no,no,no,no,yes,2,yes,furnished
8988197,9853,6,2,1,yes,yes,no,no,no,2,no,furnished
8881119,12695,2,2,4,no,no,no,no,no,0,yes,semi-furnished
5216359,3852,4,4,2,no,yes,yes,no,yes,0,no,furnished
8847786,11658,1,4,2,yes,no,yes,no,yes,1,no,unfurnished
3800012,1987,1,3,2,yes,no,yes,yes,no,3,yes,unfurnished
7312115,8622,2,5,2,yes,no,yes,no,no,2,no,unfurnished
7237645,8327,2,3,4,yes,no,no,no,no,3,no,semi-furnished
8597202,10738,5,3,1,yes,no,no,no,yes,2,no,unfurnished
7726541,9841,3,1,4,yes,no,yes,no,yes,0,no,semi-furnished
7949901,10160,4,1,4,yes,no,no,yes,no,0,no,furnished
9691207,11829,5,4,1,yes,no,no,yes,yes,0,no,semi-furnished
3672643,2100,1,3,1,yes,no,no,no,yes,1,no,semi-furnished
6277536,7652,2,4,3,no,no,yes,no,no,2,yes,semi-furnished
8989346,9632,6,5,2,yes,no,yes,no,yes,3,no,furnished
6372732,8421,3,2,1,yes,yes,no,no,no,2,no,semi-furnished
6886059,6016,5,1,4,yes,no,no,no,yes,3,no,semi-furnished
6648171,1769,6,5,2,yes,yes,yes,no,yes,3,no,semi-furnished
4634210,2343,3,5,2,yes,no,yes,no,yes,3,no,unfurnished
5913314,5358,6,1,4,yes,no,yes,no,no,2,no,semi-furnished
7625956,12921,2,1,1,yes,yes,no,no,no,0,no,semi-furnished
9984355,13098,5,3,2,yes,no,yes,no,yes,1,no,unfurnished
10022443,10769,5,4,2,yes,yes,no,no,yes,1,yes,furnished
7697597,7780,3,5,2,yes,no,yes,no,yes,0,no,semi-furnished
10974739,13200,6,3,2,yes,no,yes,no,no,1,yes,furnished
7226089,7602,2,3,2,yes,no,yes,no,yes,3,yes,unfurnished
9755739,14286,1,5,4,yes,no,no,yes,yes,1,no,unfurnished
10129899,12543,5,5,1,yes,yes,no,no,no,2,yes,semi-furnished
7889789,13987,1,2,1,yes,no,no,no,no,0,no,furnished
4029973,3349,2,4,2,yes,no,yes,no,no,0,no,semi-furnished
10434240,12794,5,5,2,yes,yes,yes,yes,yes,0,no,furnished
6605825,6699,5,1,2,no,no,no,no,no,0,yes,furnished
6307194,2241,6,2,4,yes,no,no,no,yes,2,yes,furnished
5038687,2125,1,4,4,yes,yes,yes,no,no,3,no,furnished
9323251,11793,6,1,3,yes,no,no,no,yes,3,no,semi-furnished
8005161,10382,4,1,2,yes,no,no,yes,no,3,no,unfurnished
6169736,7764,1,4,3,yes,no,no,no,no,1,no,unfurnished
7166842,6101,1,2,3,yes,yes,yes,no,yes,3,yes,unfurnished
9726789,13323,4,1,3,no,no,yes,no,yes,1,no,unfurnished
8498826,14031,2,3,1,yes,no,no,no,no,2,no,semi-furnished
9248827,13640,2,4,3,yes,yes,no,no,yes,1,no,furnished
10025970,8843,5,4,2,yes,yes,yes,no,yes,3,yes,semi-furnished
4000947,1072,3,5,4,no,no,yes,no,yes,0,no,semi-furnished
6636989,6472,6,2,2,yes,no,no,no,no,2,no,unfurnished
9091769,11106,3,3,4,no,no,no,no,yes,3,yes,semi-furnished
7111075,6189,5,3,1,no,no,yes,no,yes,3,no,unfurnished
4087188,3472,3,5,1,no,no,no,no,no,3,no,furnished
8055347,12238,1,1,2,no,no,no,no,yes,2,yes,furnished
2159862,1707,1,1,1,no,no,no,no,yes,0,no,furnished
5442032,2804,4,3,4,yes,yes,no,no,no,0,no,semi-furnished
6104445,7704,4,2,1,no,yes,yes,no,no,0,yes,unfurnished
6332137,4713,5,1,3,yes,no,no,no,yes,3,no,semi-furnished
7366609,6051,5,4,3,yes,no,no,no,no,1,no,furnished
10197065,11756,5,5,1,yes,no,no,no,yes,3,yes,semi-furnished
3605638,3475,1,2,2,no,no,no,no,no,0,yes,semi-furnished
5714011,4610,3,1,3,yes,yes,no,no,yes,2,yes,semi-furnished
7138462,5255,6,3,4,no,yes,yes,no,no,1,yes,semi-furnished
10815547,12015,5,5,2,yes,no,yes,no,yes,1,no,unfurnished
8352522,8397,5,1,1,yes,yes,no,no,yes,3,no,semi-furnished
4882534,2735,1,3,2,yes,no,no,no,yes,2,yes,unfurnished
8416868,10777,6,1,2,yes,no,no,no,no,1,yes,furnished
6800579,9258,1,5,2,no,yes,yes,no,no,0,no,furnished
9794896,12253,6,4,2,yes,yes,yes,no,no,3,no,furnished
6788990,8979,1,4,1,yes,no,yes,no,no,3,yes,semi-furnished
4437062,3428,3,3,1,yes,no,yes,no,no,0,no,furnished
9814000,13345,5,4,3,no,no,yes,no,yes,0,no,unfurnished
7497854,8426,2,5,3,no,no,no,no,no,0,yes,semi-furnished
6794373,9533,2,3,4,yes,no,yes,no,no,1,yes,furnished
6470339,6249,5,1,4,yes,no,no,no,no,2,no,semi-furnished
10292265,11966,5,2,3,yes,no,no,no,yes,1,yes,semi-furnished
6986146,6291,5,1,3,yes,no,yes,no,yes,2,no,semi-furnished
6241468,3817,5,5,2,yes,no,no,yes,yes,3,yes,semi-furnished
9056421,11853,6,3,3,no,no,yes,no,yes,2,no,furnished
7086438,10424,3,1,4,no,no,yes,no,yes,0,no,semi-furnished
5252416,4874,2,3,3,yes,no,yes,no,yes,1,no,furnished
8388731,11593,4,4,2,no,no,yes,no,yes,0,no,unfurnished
7671232,10686,2,2,4,yes,yes,no,no,no,3,no,unfurnished
6746410,5211,2,5,1,yes,yes,yes,no,yes,1,yes,semi-furnished
3596726,1661,1,1,3,yes,no,no,no,yes,1,yes,furnished
8867578,13075,5,2,1,yes,no,no,no,no,0,no,semi-furnished
11433809,14753,5,5,4,yes,no,yes,no,yes,1,no,furnished
9590309,12811,5,5,3,yes,no,yes,no,yes,0,no,unfurnished
7837721,11060,1,4,1,yes,no,yes,no,no,2,no,semi-furnished
7702536,11526,3,3,3,no,no,no,no,yes,3,no,unfurnished
6033597,4374,3,3,1,yes,yes,yes,no,yes,0,yes,semi-furnished
7862621,10208,4,2,1,yes,no,yes,no,yes,3,no,semi-furnished
10006564,13598,3,4,4,yes,no,no,no,yes,1,no,semi-furnished
3976283,1207,3,5,3,yes,no,no,no,no,3,no,unfurnished
7336216,3665,5,4,1,no,yes,yes,no,no,3,yes,unfurnished
6694718,3493,6,4,3,yes,no,no,no,yes,3,no,furnished
6385912,7813,2,2,3,yes,yes,yes,yes,no,1,no,furnished
3336841,1632,3,3,2,yes,no,no,no,yes,2,no,furnished
9479587,11294,3,4,4,no,yes,no,no,no,2,yes,unfurnished
8200354,12151,1,4,3,yes,no,no,no,yes,2,no,furnished
4193653,4083,4,4,3,no,no,no,no,no,0,yes,semi-furnished
9590861,13944,6,1,3,yes,no,no,no,yes,0,no,semi-furnished
9595581,14711,1,4,4,yes,yes,no,no,no,1,no,semi-furnished
9873519,11123,5,4,4,yes,no,yes,no,yes,2,no,furnished
6959715,4719,2,5,3,no,yes,no,no,no,3,yes,semi-furnished
7887964,8123,4,1,4,yes,no,no,no,yes,2,yes,unfurnished
8426891,11754,1,4,2,yes,yes,no,no,yes,0,no,furnished
5069240,2679,3,4,4,yes,no,yes,no,no,1,no,semi-furnished
3642698,1236,3,2,2,yes,no,no,no,no,2,yes,furnished
7336766,8446,4,2,2,no,yes,no,no,yes,0,yes,furnished
5330789,5443,3,1,2,yes,no,yes,no,yes,0,no,furnished
5472517,7770,1,5,1,no,no,no,no,no,3,no,semi-furnished
9611794,13917,1,1,4,yes,yes,no,no,yes,2,no,semi-furnished
8365593,10732,3,1,3,yes,no,yes,no,yes,3,no,semi-furnished
6474570,7099,3,2,2,no,no,yes,no,no,2,yes,semi-furnished
8695242,13135,5,2,3,yes,no,no,no,no,1,no,unfurnished
10456484,14559,2,5,2,yes,no,yes,no,yes,2,no,semi-furnished
9513046,9555,4,4,3,yes,yes,no,no,yes,3,no,semi-furnished
4286935,3368,1,5,1,yes,no,no,no,no,3,no,unfurnished
5065564,1285,4,4,2,yes,no,no,no,yes,0,no,semi-furnished
4668055,1148,5,3,1,yes,yes,no,no,no,2,no,furnished
9874955,14395,1,2,1,yes,yes,no,no,yes,2,yes,semi-furnished
6595637,5037,5,3,4,no,no,no,no,yes,1,yes,semi-furnished
7516929,7549,5,3,3,yes,no,no,no,yes,0,yes,semi-furnished
8960451,8121,6,2,2,yes,yes,yes,no,no,3,no,furnished
10502526,13743,3,3,1,yes,yes,no,yes,no,2,yes,furnished
9236700,10958,6,1,3,yes,yes,no,no,yes,0,no,semi-furnished
6115065,5895,4,4,4,no,no,yes,no,yes,1,no,unfurnished
7791748,6280,4,5,3,yes,yes,yes,no,no,0,yes,furnished
4771627,2012,3,2,3,yes,no,no,no,yes,2,no,furnished
11039819,12023,6,1,4,yes,yes,no,no,no,2,yes,unfurnished
11195882,11699,4,5,4,yes,no,no,no,no,1,yes,semi-furnished
10178696,10715,6,5,4,yes,yes,no,no,yes,1,no,semi-furnished
6297531,3785,3,5,1,yes,no,no,no,yes,1,yes,furnished
7596054,11748,1,3,3,yes,no,no,yes,no,3,no,semi-furnished
6522957,4725,5,3,4,yes,no,no,yes,yes,0,yes,furnished
5940542,5576,5,3,3,yes,yes,no,no,yes,0,no,semi-furnished
6953946,6782,6,3,3,yes,no,no,yes,no,0,no,semi-furnished
7729626,7257,4,1,1,yes,yes,no,no,no,3,yes,unfurnished
9950050,10793,6,3,3,yes,yes,no,no,yes,0,yes,unfurnished
5133741,3408,6,2,1,yes,yes,no,no,no,1,yes,furnished
3670709,1340,2,5,4,yes,no,no,no,no,0,no,unfurnished
6714944,3817,5,1,4,yes,yes,no,no,yes,3,yes,semi-furnished
5242108,3496,3,3,3,yes,no,no,no,yes,3,no,furnished
8325411,6962,6,5,1,yes,yes,no,no,yes,0,no,furnished
10087635,14122,2,1,1,no,no,yes,no,no,3,yes,semi-furnished
6601173,6299,2,5,2,yes,no,no,no,no,3,no,unfurnished
8644366,10917,5,1,2,yes,no,yes,yes,yes,0,yes,furnished
8473781,8574,5,4,4,yes,no,no,no,yes,3,yes,semi-furnished
5603075,2689,5,1,4,yes,no,yes,no,yes,3,yes,semi-furnished
6685568,4267,3,3,2,yes,no,yes,no,yes,0,yes,unfurnished
5844702,5406,2,5,1,yes,no,yes,no,no,1,yes,furnished
7998032,9453,4,5,3,no,no,yes,no,yes,1,no,unfurnished
6460328,2442,3,5,3,no,yes,yes,no,no,3,yes,furnished
5250351,9597,1,2,1,yes,no,no,no,no,2,no,unfurnished
9913266,11382,6,2,4,yes,no,no,no,yes,2,yes,semi-furnished
6520422,5437,5,3,3,yes,no,no,no,no,0,yes,semi-furnished
6547155,6435,2,4,1,no,no,yes,no,yes,0,no,unfurnished
9977377,9435,6,2,3,yes,yes,no,no,yes,1,yes,unfurnished
9341556,13777,3,1,1,yes,no,no,no,no,2,yes,semi-furnished
5161932,5107,1,3,2,yes,no,yes,no,no,0,no,semi-furnished
4383153,1560,3,4,2,yes,yes,yes,no,no,2,no,semi-furnished
9215380,13329,3,1,3,yes,no,no,no,no,2,yes,semi-furnished
9357922,11917,4,5,3,yes,no,no,no,yes,3,no,semi-furnished
8575633,9785,6,2,3,yes,no,no,no,yes,3,no,semi-furnished
6129974,6548,4,1,3,yes,no,no,no,yes,2,no,semi-furnished
5382623,2826,3,4,2,yes,no,yes,no,yes,1,no,semi-furnished
7954983,12421,1,3,2,yes,no,no,no,no,0,yes,semi-furnished
7996324,12479,2,1,1,yes,no,no,no,yes,0,no,unfurnished
10158456,13265,2,3,3,yes,no,no,no,yes,1,yes,unfurnished
12631616,14981,6,5,2,no,yes,no,yes,yes,3,yes,semi-furnished
8502836,8629,5,4,4,yes,no,no,no,yes,3,no,semi-furnished
6993389,9325,5,4,1,yes,no,no,no,no,1,no,furnished
4427234,4138,2,2,1,yes,no,no,no,yes,1,no,unfurnished
10981129,13111,3,4,1,yes,no,no,yes,yes,3,yes,furnished
8651692,14235,3,1,4,no,no,no,no,no,2,no,furnished
8730692,8693,4,1,4,yes,yes,yes,no,no,3,yes,furnished
8649816,9264,6,1,4,yes,no,yes,no,yes,2,no,semi-furnished
10492721,13686,4,5,2,yes,no,yes,no,no,0,yes,semi-furnished
12559112,14716,5,4,4,yes,yes,yes,no,no,0,yes,unfurnished
7545467,8842,2,4,1,yes,yes,no,yes,yes,2,no,semi-furnished
6176940,7721,3,1,3,yes,no,no,no,yes,2,no,unfurnished
7497573,8002,2,2,1,yes,yes,no,no,yes,3,yes,furnished
4405643,5225,1,2,1,no,no,no,no,yes,1,no,semi-furnished
5509654,3978,2,4,2,yes,no,no,no,yes,2,no,semi-furnished
5989859,8373,1,4,1,yes,no,yes,no,yes,0,no,semi-furnished
7042003,6907,4,3,2,yes,yes,yes,no,no,3,no,unfurnished
6956458,7097,4,4,2,no,no,yes,no,no,0,no,semi-furnished
9588254,13553,5,1,3,yes,no,yes,no,no,3,no,furnished
6392450,6656,2,5,1,yes,yes,no,no,yes,1,no,furnished
8272145,11177,2,4,3,no,no,no,no,yes,1,no,unfurnished
6752785,9984,1,4,3,yes,yes,no,no,no,0,no,furnished
9331649,14600,4,1,1,yes,no,no,no,no,2,yes,unfurnished
4215603,5259,1,3,1,yes,no,no,no,yes,2,no,furnished
8196526,9286,4,4,4,yes,yes,no,no,yes,0,no,unfurnished
6707030,6901,1,2,4,yes,no,yes,no,no,2,yes,unfurnished
6933287,10325,4,2,2,yes,yes,no,no,no,2,no,furnished
